-150.0 -40.0 6.0
-140.0 -40.0 6.0
-130.0 -40.0 5.9999995
-120.0 -40.0 6.0
-110.0 -40.0 6.0
-100.0 -40.0 6.0
-90.0 -40.0 -1.4157302
-80.0 -40.0 -6.0
-70.0 -40.0 -6.0000005
-60.0 -40.0 -6.0
-50.0 -40.0 -6.0
-40.0 -40.0 -12.296297
-30.0 -40.0 -16.0
-20.0 -40.0 -16.0
-10.0 -40.0 -16.0
0.0 -40.0 -16.0
10.0 -40.0 -19.31579
20.0 -40.0 -23.0
30.0 -40.0 -23.0
40.0 -40.0 -23.000002
50.0 -40.0 -23.0
60.0 -40.0 -23.0
70.0 -40.0 -23.0
80.0 -40.0 -23.0
90.0 -40.0 -23.0
100.0 -40.0 -23.000002
110.0 -40.0 -23.0
120.0 -40.0 -23.000002
130.0 -40.0 -23.0
140.0 -40.0 -23.0
150.0 -40.0 -23.000002
160.0 -40.0 -23.0
170.0 -40.0 -23.000002
180.0 -40.0 -23.000002
-180.0 -35.0 6.0
-170.0 -35.0 6.0
-160.0 -35.0 6.0
-150.0 -35.0 6.0
-140.0 -35.0 6.0
-130.0 -35.0 6.0
-120.0 -35.0 6.0
-110.0 -35.0 6.0
-100.0 -35.0 6.0
-90.0 -35.0 -1.4157305
-80.0 -35.0 -6.0000005
-70.0 -35.0 -6.0
-60.0 -35.0 -6.0
-50.0 -35.0 -6.0000005
-40.0 -35.0 -12.296296
-30.0 -35.0 -16.0
-20.0 -35.0 -16.0
-10.0 -35.0 -16.0
0.0 -35.0 -16.0
10.0 -35.0 -19.315788
20.0 -35.0 -23.0
30.0 -35.0 -23.0
40.0 -35.0 -23.0
50.0 -35.0 -23.0
60.0 -35.0 -23.0
70.0 -35.0 -23.0
80.0 -35.0 -22.999998
90.0 -35.0 -23.0
100.0 -35.0 -23.0
110.0 -35.0 -23.0
120.0 -35.0 -23.0
130.0 -35.0 -23.000002
140.0 -35.0 -23.0
150.0 -35.0 -23.0
160.0 -35.0 -23.0
170.0 -35.0 -23.0
180.0 -35.0 -23.0
-180.0 -30.0 6.0
-170.0 -30.0 6.0
-160.0 -30.0 6.0
-150.0 -30.0 6.0
-140.0 -30.0 6.0
-130.0 -30.0 6.0
-120.0 -30.0 6.0
-110.0 -30.0 6.0
-100.0 -30.0 6.0
-90.0 -30.0 -1.4157302
-80.0 -30.0 -5.9999995
-70.0 -30.0 -6.0
-60.0 -30.0 -5.9999995
-50.0 -30.0 -6.0
-40.0 -30.0 -12.296296
-30.0 -30.0 -16.0
-20.0 -30.0 -16.0
-10.0 -30.0 -16.0
0.0 -30.0 -16.0
10.0 -30.0 -19.31579
20.0 -30.0 -23.000002
30.0 -30.0 -23.000002
40.0 -30.0 -23.000002
50.0 -30.0 -23.0
60.0 -30.0 -23.0
70.0 -30.0 -23.0
80.0 -30.0 -22.999998
90.0 -30.0 -22.999998
100.0 -30.0 -23.0
110.0 -30.0 -23.0
120.0 -30.0 -23.0
130.0 -30.0 -23.0
140.0 -30.0 -23.0
150.0 -30.0 -23.0
160.0 -30.0 -23.0
170.0 -30.0 -23.0
180.0 -30.0 -23.0
-180.0 -25.0 6.0
-170.0 -25.0 6.0
-160.0 -25.0 5.9999995
-150.0 -25.0 6.0
-140.0 -25.0 6.0
-130.0 -25.0 6.0000005
-120.0 -25.0 6.0
-110.0 -25.0 6.0
-100.0 -25.0 6.0
-90.0 -25.0 -1.4157305
-80.0 -25.0 -6.0
-70.0 -25.0 -6.0
-60.0 -25.0 -6.0
-50.0 -25.0 -6.0
-40.0 -25.0 -12.296296
-30.0 -25.0 -16.0
-20.0 -25.0 -16.0
-10.0 -25.0 -16.0
0.0 -25.0 -16.0
10.0 -25.0 -19.31579
20.0 -25.0 -23.0
30.0 -25.0 -23.0
40.0 -25.0 -23.000002
50.0 -25.0 -23.0
60.0 -25.0 -23.0
70.0 -25.0 -22.999998
80.0 -25.0 -23.0
90.0 -25.0 -23.0
100.0 -25.0 -23.0
110.0 -25.0 -23.0
120.0 -25.0 -23.0
130.0 -25.0 -23.0
140.0 -25.0 -23.0
150.0 -25.0 -23.0
160.0 -25.0 -23.0
170.0 -25.0 -23.0
180.0 -25.0 -23.0
-180.0 -20.0 6.0
-170.0 -20.0 6.0
-160.0 -20.0 5.9999995
-150.0 -20.0 6.0
-140.0 -20.0 6.0
-130.0 -20.0 6.0000005
-120.0 -20.0 6.0
-110.0 -20.0 6.0
-100.0 -20.0 6.0
-90.0 -20.0 -1.4157305
-80.0 -20.0 -6.0
-70.0 -20.0 -6.0
-60.0 -20.0 -6.0
-50.0 -20.0 -6.0
-40.0 -20.0 -12.296296
-30.0 -20.0 -16.0
-20.0 -20.0 -16.0
-10.0 -20.0 -16.0
0.0 -20.0 -16.0
10.0 -20.0 -19.31579
20.0 -20.0 -23.0
30.0 -20.0 -23.0
40.0 -20.0 -23.000002
50.0 -20.0 -23.0
60.0 -20.0 -23.0
70.0 -20.0 -22.999998
80.0 -20.0 -23.0
90.0 -20.0 -23.0
100.0 -20.0 -23.0
110.0 -20.0 -23.0
120.0 -20.0 -23.0
130.0 -20.0 -23.0
140.0 -20.0 -23.0
150.0 -20.0 -23.0
160.0 -20.0 -23.0
170.0 -20.0 -23.0
180.0 -20.0 -23.0
-180.0 -15.0 15.0
-170.0 -15.0 15.0
-160.0 -15.0 14.999999
-150.0 -15.0 15.0
-140.0 -15.0 15.0
-130.0 -15.0 15.0
-120.0 -15.0 15.0
-110.0 -15.0 15.000001
-100.0 -15.0 15.0
-90.0 -15.0 9.438202
-80.0 -15.0 6.0
-70.0 -15.0 6.0000005
-60.0 -15.0 6.0
-50.0 -15.0 6.0
-40.0 -15.0 -1.5555559
-30.0 -15.0 -6.0
-20.0 -15.0 -6.0
-10.0 -15.0 -11.263159
0.0 -15.0 -16.0
10.0 -15.0 -16.0
20.0 -15.0 -16.0
30.0 -15.0 -16.0
40.0 -15.0 -18.592592
50.0 -15.0 -23.0
60.0 -15.0 -23.0
70.0 -15.0 -23.0
80.0 -15.0 -23.0
90.0 -15.0 -23.0
100.0 -15.0 -23.000002
110.0 -15.0 -23.0
120.0 -15.0 -23.000002
130.0 -15.0 -23.0
140.0 -15.0 -23.0
150.0 -15.0 -23.000002
160.0 -15.0 -23.0
170.0 -15.0 -23.000002
180.0 -15.0 -23.000002
-180.0 -10.0 15.0
-170.0 -10.0 15.0
-160.0 -10.0 14.999999
-150.0 -10.0 15.0
-140.0 -10.0 15.0
-130.0 -10.0 15.0
-120.0 -10.0 15.0
-110.0 -10.0 15.000001
-100.0 -10.0 15.0
-90.0 -10.0 9.438202
-80.0 -10.0 6.0
-70.0 -10.0 6.0000005
-60.0 -10.0 6.0
-50.0 -10.0 6.0
-40.0 -10.0 -1.5555559
-30.0 -10.0 -6.0
-20.0 -10.0 -6.0
-10.0 -10.0 -11.263159
0.0 -10.0 -16.0
10.0 -10.0 -16.0
20.0 -10.0 -16.0
30.0 -10.0 -16.0
40.0 -10.0 -18.592592
50.0 -10.0 -23.0
60.0 -10.0 -23.0
70.0 -10.0 -23.0
80.0 -10.0 -23.0
90.0 -10.0 -23.0
100.0 -10.0 -23.000002
110.0 -10.0 -23.0
120.0 -10.0 -23.000002
130.0 -10.0 -23.0
140.0 -10.0 -23.0
150.0 -10.0 -23.000002
160.0 -10.0 -23.0
170.0 -10.0 -23.000002
180.0 -10.0 -23.000002
-180.0 -5.0 15.0
-170.0 -5.0 15.0
-160.0 -5.0 14.999999
-150.0 -5.0 15.0
-140.0 -5.0 15.0
-130.0 -5.0 15.0
-120.0 -5.0 15.0
-110.0 -5.0 15.000001
-100.0 -5.0 15.0
-90.0 -5.0 9.438202
-80.0 -5.0 6.0
-70.0 -5.0 6.0000005
-60.0 -5.0 6.0
-50.0 -5.0 6.0
-40.0 -5.0 -1.5555559
-30.0 -5.0 -6.0
-20.0 -5.0 -6.0
-10.0 -5.0 -11.263159
0.0 -5.0 -16.0
10.0 -5.0 -16.0
20.0 -5.0 -16.0
30.0 -5.0 -16.0
40.0 -5.0 -18.592592
50.0 -5.0 -23.0
60.0 -5.0 -23.0
70.0 -5.0 -23.0
80.0 -5.0 -23.0
90.0 -5.0 -23.0
100.0 -5.0 -23.000002
110.0 -5.0 -23.0
120.0 -5.0 -23.000002
130.0 -5.0 -23.0
140.0 -5.0 -23.0
150.0 -5.0 -23.000002
160.0 -5.0 -23.0
170.0 -5.0 -23.000002
180.0 -5.0 -23.000002
-180.0 0.0 15.0
-170.0 0.0 15.0
-160.0 0.0 14.999999
-150.0 0.0 15.0
-140.0 0.0 15.0
-130.0 0.0 15.0
-120.0 0.0 15.0
-110.0 0.0 15.000001
-100.0 0.0 15.0
-90.0 0.0 15.000001
-80.0 0.0 15.000001
-70.0 0.0 15.0
-60.0 0.0 15.0
-50.0 0.0 15.0
-40.0 0.0 9.333334
-30.0 0.0 6.0
-20.0 0.0 6.0
-10.0 0.0 2.8421052
0.0 0.0 0.0
10.0 0.0 -2.8421056
20.0 0.0 -6.0
30.0 0.0 -6.0
40.0 0.0 -9.703704
50.0 0.0 -16.0
60.0 0.0 -16.0
70.0 0.0 -16.0
80.0 0.0 -16.0
90.0 0.0 -16.0
100.0 0.0 -16.0
110.0 0.0 -16.0
120.0 0.0 -16.0
130.0 0.0 -16.0
140.0 0.0 -16.0
150.0 0.0 -16.0
160.0 0.0 -16.0
170.0 0.0 -16.0
180.0 0.0 -16.0
-180.0 5.0 23.000002
-170.0 5.0 23.000002
-160.0 5.0 23.0
-150.0 5.0 23.000002
-140.0 5.0 23.0
-130.0 5.0 23.0
-120.0 5.0 23.000002
-110.0 5.0 23.0
-100.0 5.0 23.000002
-90.0 5.0 23.0
-80.0 5.0 23.0
-70.0 5.0 23.0
-60.0 5.0 23.0
-50.0 5.0 23.0
-40.0 5.0 17.962963
-30.0 5.0 15.0
-20.0 5.0 15.0
-10.0 5.0 15.0
0.0 5.0 15.0
10.0 5.0 10.736841
20.0 5.0 6.0
30.0 5.0 6.0
40.0 5.0 1.5555553
50.0 5.0 -6.0
60.0 5.0 -6.0
70.0 5.0 -6.0000005
80.0 5.0 -6.0
90.0 5.0 -9.820225
100.0 5.0 -16.0
110.0 5.0 -16.0
120.0 5.0 -16.0
130.0 5.0 -16.0
140.0 5.0 -16.0
150.0 5.0 -16.0
160.0 5.0 -16.0
170.0 5.0 -16.0
180.0 5.0 -16.0
-180.0 10.0 23.000002
-170.0 10.0 23.000002
-160.0 10.0 23.0
-150.0 10.0 23.000002
-140.0 10.0 23.0
-130.0 10.0 23.0
-120.0 10.0 23.000002
-110.0 10.0 23.0
-100.0 10.0 23.000002
-90.0 10.0 23.0
-80.0 10.0 23.0
-70.0 10.0 23.0
-60.0 10.0 23.0
-50.0 10.0 23.0
-40.0 10.0 17.962963
-30.0 10.0 15.0
-20.0 10.0 15.0
-10.0 10.0 15.0
0.0 10.0 15.0
10.0 10.0 10.736841
20.0 10.0 6.0
30.0 10.0 6.0
40.0 10.0 1.5555553
50.0 10.0 -6.0
60.0 10.0 -6.0
70.0 10.0 -6.0000005
80.0 10.0 -6.0
90.0 10.0 -9.820225
100.0 10.0 -16.0
110.0 10.0 -16.0
120.0 10.0 -16.0
130.0 10.0 -16.0
140.0 10.0 -16.0
150.0 10.0 -16.0
160.0 10.0 -16.0
170.0 10.0 -16.0
180.0 10.0 -16.0
-180.0 15.0 23.000002
-170.0 15.0 23.000002
-160.0 15.0 23.0
-150.0 15.0 23.000002
-140.0 15.0 23.0
-130.0 15.0 23.0
-120.0 15.0 23.000002
-110.0 15.0 23.0
-100.0 15.0 23.000002
-90.0 15.0 23.0
-80.0 15.0 23.0
-70.0 15.0 23.0
-60.0 15.0 23.0
-50.0 15.0 23.0
-40.0 15.0 17.962963
-30.0 15.0 15.0
-20.0 15.0 15.0
-10.0 15.0 15.0
0.0 15.0 15.0
10.0 15.0 10.736841
20.0 15.0 6.0
30.0 15.0 6.0
40.0 15.0 1.5555553
50.0 15.0 -6.0
60.0 15.0 -6.0
70.0 15.0 -6.0000005
80.0 15.0 -6.0
90.0 15.0 -9.820225
100.0 15.0 -16.0
110.0 15.0 -16.0
120.0 15.0 -16.0
130.0 15.0 -16.0
140.0 15.0 -16.0
150.0 15.0 -16.0
160.0 15.0 -16.0
170.0 15.0 -16.0
180.0 15.0 -16.0
-180.0 20.0 23.0
-170.0 20.0 23.0
-160.0 20.0 23.0
-150.0 20.0 23.0
-140.0 20.0 23.000002
-130.0 20.0 23.0
-120.0 20.0 23.0
-110.0 20.0 23.0
-100.0 20.0 23.0
-90.0 20.0 22.999998
-80.0 20.0 23.0
-70.0 20.0 23.0
-60.0 20.0 23.0
-50.0 20.0 23.0
-40.0 20.0 22.999998
-30.0 20.0 23.0
-20.0 20.0 23.0
-10.0 20.0 18.789473
0.0 20.0 15.0
10.0 20.0 14.999999
20.0 20.0 15.0
30.0 20.0 15.0
40.0 20.0 11.666666
50.0 20.0 6.0000005
60.0 20.0 6.0
70.0 20.0 6.0
80.0 20.0 6.0
90.0 20.0 1.41573
100.0 20.0 -6.0
110.0 20.0 -6.0
120.0 20.0 -6.0
130.0 20.0 -6.0
140.0 20.0 -6.0
150.0 20.0 -6.0
160.0 20.0 -6.0
170.0 20.0 -6.0
180.0 20.0 -6.0
-180.0 25.0 23.0
-170.0 25.0 23.0
-160.0 25.0 23.0
-150.0 25.0 23.0
-140.0 25.0 23.000002
-130.0 25.0 23.0
-120.0 25.0 23.0
-110.0 25.0 23.0
-100.0 25.0 23.0
-90.0 25.0 22.999998
-80.0 25.0 23.0
-70.0 25.0 23.0
-60.0 25.0 23.0
-50.0 25.0 23.0
-40.0 25.0 22.999998
-30.0 25.0 23.0
-20.0 25.0 23.0
-10.0 25.0 18.789473
0.0 25.0 15.0
10.0 25.0 14.999999
20.0 25.0 15.0
30.0 25.0 15.0
40.0 25.0 11.666666
50.0 25.0 6.0000005
60.0 25.0 6.0
70.0 25.0 6.0
80.0 25.0 6.0
90.0 25.0 1.41573
100.0 25.0 -6.0
110.0 25.0 -6.0
120.0 25.0 -6.0
130.0 25.0 -6.0
140.0 25.0 -6.0
150.0 25.0 -6.0
160.0 25.0 -6.0
170.0 25.0 -6.0
180.0 25.0 -6.0
-180.0 30.0 23.0
-170.0 30.0 23.0
-160.0 30.0 23.0
-150.0 30.0 23.0
-140.0 30.0 23.0
-130.0 30.0 23.0
-120.0 30.0 23.0
-110.0 30.0 23.0
-100.0 30.0 23.0
-90.0 30.0 23.0
-80.0 30.0 23.0
-70.0 30.0 23.0
-60.0 30.0 23.0
-50.0 30.0 23.0
-40.0 30.0 23.000002
-30.0 30.0 23.000002
-20.0 30.0 23.000002
-10.0 30.0 18.789474
0.0 30.0 14.999999
10.0 30.0 15.0
20.0 30.0 15.0
30.0 30.0 15.0
40.0 30.0 11.666666
50.0 30.0 6.0
60.0 30.0 5.9999995
70.0 30.0 6.0
80.0 30.0 6.0
90.0 30.0 1.41573
100.0 30.0 -6.0
110.0 30.0 -6.0
120.0 30.0 -6.0
130.0 30.0 -6.0
140.0 30.0 -6.0
150.0 30.0 -6.0
160.0 30.0 -6.0
170.0 30.0 -6.0
180.0 30.0 -6.0
-180.0 35.0 23.0
-170.0 35.0 23.0
-160.0 35.0 23.0
-150.0 35.0 23.0
-140.0 35.0 23.000002
-130.0 35.0 23.0
-120.0 35.0 23.0
-110.0 35.0 23.0
-100.0 35.0 23.0
-90.0 35.0 22.999998
-80.0 35.0 23.0
-70.0 35.0 23.0
-60.0 35.0 23.0
-50.0 35.0 23.0
-40.0 35.0 22.999998
-30.0 35.0 23.0
-20.0 35.0 23.0
-10.0 35.0 18.789473
0.0 35.0 15.0
10.0 35.0 14.999999
20.0 35.0 15.0
30.0 35.0 15.0
40.0 35.0 11.666666
50.0 35.0 6.0000005
60.0 35.0 6.0
70.0 35.0 6.0
80.0 35.0 6.0
90.0 35.0 1.41573
100.0 35.0 -6.0
110.0 35.0 -6.0
120.0 35.0 -6.0
130.0 35.0 -6.0
140.0 35.0 -6.0
150.0 35.0 -6.0
160.0 35.0 -6.0
170.0 35.0 -6.0
180.0 35.0 -6.0
-180.0 40.0 23.000002
-170.0 40.0 23.000002
-160.0 40.0 23.0
-150.0 40.0 23.000002
-140.0 40.0 23.0
-130.0 40.0 23.0
-120.0 40.0 23.000002
-110.0 40.0 23.0
-100.0 40.0 23.000002
-90.0 40.0 23.0
-80.0 40.0 23.0
-70.0 40.0 23.0
-60.0 40.0 23.0
-50.0 40.0 23.0
-40.0 40.0 23.0
-30.0 40.0 23.0
-20.0 40.0 23.0
-10.0 40.0 18.789474
0.0 40.0 15.0
10.0 40.0 15.0
20.0 40.0 15.0
30.0 40.0 15.0
40.0 40.0 11.666666
50.0 40.0 6.0
60.0 40.0 6.0
70.0 40.0 6.0000005
80.0 40.0 6.0
90.0 40.0 1.4157301
100.0 40.0 -6.0
110.0 40.0 -6.0
120.0 40.0 -6.0
130.0 40.0 -6.0
140.0 40.0 -5.9999995
150.0 40.0 -6.0
160.0 40.0 -6.0
170.0 40.0 -6.0
180.0 40.0 -6.0
-180.0 45.0 23.000002
-170.0 45.0 23.000002
-160.0 45.0 23.0
-150.0 45.0 23.000002
-140.0 45.0 23.0
-130.0 45.0 23.0
-120.0 45.0 23.000002
-110.0 45.0 23.0
-100.0 45.0 23.000002
-90.0 45.0 23.0
-80.0 45.0 23.0
-70.0 45.0 23.0
-60.0 45.0 23.0
-50.0 45.0 23.0
-40.0 45.0 23.0
-30.0 45.0 23.0
-20.0 45.0 23.0
-10.0 45.0 18.789474
0.0 45.0 15.0
10.0 45.0 15.0
20.0 45.0 15.0
30.0 45.0 15.0
40.0 45.0 11.666666
50.0 45.0 6.0
60.0 45.0 6.0
70.0 45.0 6.0000005
80.0 45.0 6.0
90.0 45.0 1.4157301
100.0 45.0 -6.0
110.0 45.0 -6.0
120.0 45.0 -6.0
130.0 45.0 -6.0
140.0 45.0 -5.9999995
150.0 45.0 -6.0
160.0 45.0 -6.0
170.0 45.0 -6.0
180.0 45.0 -6.0
-180.0 50.0 23.000002
-170.0 50.0 23.000002
-160.0 50.0 23.0
-150.0 50.0 23.000002
-140.0 50.0 23.0
-130.0 50.0 23.0
-120.0 50.0 23.000002
-110.0 50.0 23.0
-100.0 50.0 23.000002
-90.0 50.0 23.0
-80.0 50.0 23.0
-70.0 50.0 23.0
-60.0 50.0 23.0
-50.0 50.0 23.0
-40.0 50.0 23.0
-30.0 50.0 23.0
-20.0 50.0 23.0
-10.0 50.0 18.789474
0.0 50.0 15.0
10.0 50.0 15.0
20.0 50.0 15.0
30.0 50.0 15.0
40.0 50.0 11.666666
50.0 50.0 6.0
60.0 50.0 6.0
70.0 50.0 6.0000005
80.0 50.0 6.0
90.0 50.0 1.4157301
100.0 50.0 -6.0
110.0 50.0 -6.0
120.0 50.0 -6.0
130.0 50.0 -6.0
140.0 50.0 -5.9999995
150.0 50.0 -6.0
160.0 50.0 -6.0
170.0 50.0 -6.0
180.0 50.0 -6.0

